id,lemma,pos,label,cosine,lang_pair
test.en-fr.914,pair,NOUN,F,0.9825229048728943,en-fr
test.en-fr.915,pair,NOUN,T,0.9904980063438416,en-fr
test.en-fr.916,fairly,ADV,F,0.9843899607658386,en-fr
test.en-fr.917,fairly,ADV,F,0.9840794801712036,en-fr
test.en-fr.918,altitude,NOUN,T,0.9953034520149231,en-fr
test.en-fr.919,altitude,NOUN,T,0.9952673316001892,en-fr
test.en-fr.920,complex,NOUN,T,0.9901009202003479,en-fr
test.en-fr.921,complex,NOUN,T,0.9950132369995117,en-fr
test.en-fr.922,vehicle,NOUN,T,0.9876403212547302,en-fr
test.en-fr.923,vehicle,NOUN,T,0.9896746873855591,en-fr
test.en-fr.924,gravity,NOUN,T,0.9916650652885437,en-fr
test.en-fr.925,gravity,NOUN,T,0.9917795658111572,en-fr
test.en-fr.926,separation,NOUN,T,0.9921606183052063,en-fr
test.en-fr.927,separation,NOUN,T,0.9932481050491333,en-fr
test.en-fr.928,modulation,NOUN,F,0.9940008521080017,en-fr
test.en-fr.929,modulation,NOUN,F,0.9914842247962952,en-fr
test.en-fr.930,flux,NOUN,F,0.9931002855300903,en-fr
test.en-fr.931,flux,NOUN,F,0.9900339245796204,en-fr
test.en-fr.932,explore,VERB,T,0.9834981560707092,en-fr
test.en-fr.933,explore,VERB,T,0.9874911904335022,en-fr
test.en-fr.934,ensemble,NOUN,F,0.9544846415519714,en-fr
test.en-fr.935,ensemble,NOUN,F,0.9526991248130798,en-fr
test.en-fr.936,pressure,NOUN,F,0.985031008720398,en-fr
test.en-fr.937,pressure,NOUN,F,0.9854572415351868,en-fr
test.en-fr.938,front,NOUN,F,0.9669265151023865,en-fr
test.en-fr.939,front,NOUN,F,0.9762797951698303,en-fr
test.en-fr.940,install,VERB,F,0.9878808856010437,en-fr
test.en-fr.941,install,VERB,F,0.9828726649284363,en-fr
test.en-fr.942,vector,NOUN,T,0.9912646412849426,en-fr
test.en-fr.943,vector,NOUN,T,0.9896728992462158,en-fr
test.en-fr.944,walk,NOUN,F,0.9821333289146423,en-fr
test.en-fr.945,walk,NOUN,F,0.983588695526123,en-fr
test.en-fr.946,forthcoming,ADJ,F,0.9812595844268799,en-fr
test.en-fr.947,forthcoming,ADJ,F,0.9798881411552429,en-fr
test.en-fr.948,variable,ADJ,T,0.9883410334587097,en-fr
test.en-fr.949,variable,ADJ,T,0.9862433075904846,en-fr
test.en-fr.950,late,ADV,F,0.9796552062034607,en-fr
test.en-fr.951,late,ADV,F,0.9805793762207031,en-fr
test.en-fr.952,middle,NOUN,T,0.983842134475708,en-fr
test.en-fr.953,middle,NOUN,T,0.9861649870872498,en-fr
test.en-fr.954,old,ADJ,F,0.9879229068756104,en-fr
test.en-fr.955,old,ADJ,F,0.9880105257034302,en-fr
test.en-fr.956,eject,VERB,T,0.9889516830444336,en-fr
test.en-fr.957,eject,VERB,T,0.9881910085678101,en-fr
test.en-fr.958,melt,VERB,T,0.9812976717948914,en-fr
test.en-fr.959,melt,VERB,T,0.9910829067230225,en-fr
test.en-fr.960,paint,VERB,F,0.9809898138046265,en-fr
test.en-fr.961,paint,VERB,F,0.979442834854126,en-fr
test.en-fr.962,amorphous,ADJ,F,0.9832397103309631,en-fr
test.en-fr.963,amorphous,ADJ,F,0.981753945350647,en-fr
test.en-fr.964,peculiar,ADJ,T,0.9835179448127747,en-fr
test.en-fr.965,peculiar,ADJ,T,0.9866947531700134,en-fr
test.en-fr.966,blue,ADJ,T,0.9917438626289368,en-fr
test.en-fr.967,blue,ADJ,T,0.9898688793182373,en-fr
test.en-fr.968,drill,VERB,F,0.9869389533996582,en-fr
test.en-fr.969,drill,VERB,F,0.9860718250274658,en-fr
test.en-fr.970,medicine,NOUN,F,0.9844416975975037,en-fr
test.en-fr.971,medicine,NOUN,F,0.9870860576629639,en-fr
test.en-fr.972,head,VERB,T,0.981670618057251,en-fr
test.en-fr.973,head,VERB,T,0.9824128746986389,en-fr
test.en-fr.974,board,VERB,T,0.9830272197723389,en-fr
test.en-fr.975,board,VERB,T,0.9842599630355835,en-fr
test.en-fr.976,block,NOUN,F,0.9890639185905457,en-fr
test.en-fr.977,block,NOUN,F,0.9894322752952576,en-fr
test.en-fr.978,tolerant,ADJ,F,0.9807811379432678,en-fr
test.en-fr.979,tolerant,ADJ,F,0.9792811870574951,en-fr
test.en-fr.980,drag,VERB,F,0.9819314479827881,en-fr
test.en-fr.981,drag,VERB,F,0.9853947758674622,en-fr
test.en-fr.982,trap,VERB,F,0.9889799356460571,en-fr
test.en-fr.983,trap,VERB,F,0.988364040851593,en-fr
test.en-fr.984,formulate,VERB,T,0.988471269607544,en-fr
test.en-fr.985,formulate,VERB,T,0.9763968586921692,en-fr
test.en-fr.986,sound,VERB,T,0.9755253791809082,en-fr
test.en-fr.987,sound,VERB,T,0.9788758754730225,en-fr
test.en-fr.988,top,NOUN,F,0.985014796257019,en-fr
test.en-fr.989,top,NOUN,F,0.9795529842376709,en-fr
test.en-fr.990,meter,NOUN,F,0.9770870804786682,en-fr
test.en-fr.991,meter,NOUN,F,0.9883469343185425,en-fr
test.en-fr.992,diversify,VERB,T,0.9944653511047363,en-fr
test.en-fr.993,diversify,VERB,T,0.995779275894165,en-fr
test.en-fr.994,big,ADJ,T,0.9863719940185547,en-fr
test.en-fr.995,big,ADJ,T,0.9883416891098022,en-fr
test.en-fr.996,spread,NOUN,T,0.981711208820343,en-fr
test.en-fr.997,spread,NOUN,T,0.972632110118866,en-fr
test.en-fr.998,suppose,VERB,T,0.9819942116737366,en-fr
test.en-fr.999,suppose,VERB,T,0.9795944690704346,en-fr
test.en-ru.0,gently,ADV,F,0.989163339138031,en-ru
test.en-ru.1,gently,ADV,F,0.9838935136795044,en-ru
test.en-ru.2,next,ADJ,T,0.9832479357719421,en-ru
test.en-ru.3,next,ADJ,T,0.9829225540161133,en-ru
test.en-ru.4,letter,NOUN,T,0.9844656586647034,en-ru
test.en-ru.5,letter,NOUN,T,0.9865691661834717,en-ru
test.en-ru.6,intend,VERB,T,0.9852104783058167,en-ru
test.en-ru.7,intend,VERB,T,0.9836783409118652,en-ru
test.en-ru.8,true,ADJ,T,0.9868131279945374,en-ru
test.en-ru.9,true,ADJ,T,0.9873469471931458,en-ru
test.en-ru.10,single,ADJ,F,0.9768667221069336,en-ru
test.en-ru.11,single,ADJ,F,0.9712317585945129,en-ru
test.en-ru.12,code,NOUN,T,0.9852533340454102,en-ru
test.en-ru.13,code,NOUN,T,0.9798887372016907,en-ru
test.en-ru.14,bill,NOUN,T,0.9855353832244873,en-ru
test.en-ru.15,bill,NOUN,T,0.9870479702949524,en-ru
test.en-ru.16,speech,NOUN,T,0.9829174280166626,en-ru
test.en-ru.17,speech,NOUN,T,0.9807417392730713,en-ru
test.en-ru.18,light,NOUN,F,0.9755687117576599,en-ru
test.en-ru.19,light,NOUN,F,0.9681230783462524,en-ru
test.en-ru.20,turn,VERB,F,0.9843239188194275,en-ru
test.en-ru.21,turn,VERB,F,0.9706894159317017,en-ru
test.en-ru.22,affair,NOUN,T,0.9815560579299927,en-ru
test.en-ru.23,affair,NOUN,T,0.9838857650756836,en-ru
test.en-ru.24,rating,NOUN,T,0.9867448806762695,en-ru
test.en-ru.25,rating,NOUN,T,0.983768880367279,en-ru
test.en-ru.26,stem,VERB,F,0.9801685810089111,en-ru
test.en-ru.27,stem,VERB,T,0.9807203412055969,en-ru
test.en-ru.28,accession,NOUN,T,0.9815329909324646,en-ru
test.en-ru.29,accession,NOUN,T,0.9847205877304077,en-ru
test.en-ru.30,deep,ADJ,T,0.9909140467643738,en-ru
test.en-ru.31,deep,ADJ,T,0.9893839955329895,en-ru
test.en-ru.32,root,NOUN,F,0.9656968116760254,en-ru
test.en-ru.33,root,NOUN,F,0.9609841108322144,en-ru
test.en-ru.34,powerful,ADJ,T,0.9904011487960815,en-ru
test.en-ru.35,powerful,ADJ,T,0.9913144707679749,en-ru
test.en-ru.36,input,NOUN,F,0.977671205997467,en-ru
test.en-ru.37,input,NOUN,F,0.9781419634819031,en-ru
test.en-ru.38,fertile,ADJ,F,0.9876825213432312,en-ru
test.en-ru.39,fertile,ADJ,F,0.9872031807899475,en-ru
test.en-ru.40,read,VERB,F,0.9874235987663269,en-ru
test.en-ru.41,read,VERB,F,0.9896031618118286,en-ru
test.en-ru.42,focus,NOUN,T,0.9846630692481995,en-ru
test.en-ru.43,focus,NOUN,T,0.9854961037635803,en-ru
test.en-ru.44,claim,NOUN,F,0.9833716154098511,en-ru
test.en-ru.45,claim,NOUN,F,0.9791991710662842,en-ru
test.en-ru.46,envelope,NOUN,T,0.9851533770561218,en-ru
test.en-ru.47,envelope,NOUN,T,0.983802080154419,en-ru
test.en-ru.48,tribe,NOUN,T,0.9860935807228088,en-ru
test.en-ru.49,tribe,NOUN,T,0.9901915192604065,en-ru
test.en-ru.50,last,ADJ,T,0.9885736107826233,en-ru
test.en-ru.51,last,ADJ,F,0.9829427599906921,en-ru
test.en-ru.52,share,NOUN,T,0.9858391880989075,en-ru
test.en-ru.53,share,NOUN,T,0.9830655455589294,en-ru
test.en-ru.54,offensive,ADJ,F,0.9890569448471069,en-ru
test.en-ru.55,offensive,ADJ,F,0.9879758358001709,en-ru
test.en-ru.56,virtue,NOUN,F,0.9803047180175781,en-ru
test.en-ru.57,virtue,NOUN,F,0.9810345768928528,en-ru
test.en-ru.58,deliver,VERB,F,0.9858254194259644,en-ru
test.en-ru.59,deliver,VERB,F,0.984535813331604,en-ru
test.en-ru.60,grant,NOUN,T,0.9928459525108337,en-ru
test.en-ru.61,grant,NOUN,T,0.9930296540260315,en-ru
test.en-ru.62,lead,NOUN,F,0.9750728607177734,en-ru
test.en-ru.63,lead,NOUN,F,0.9763361811637878,en-ru
test.en-ru.64,win,VERB,T,0.9893053770065308,en-ru
test.en-ru.65,win,VERB,T,0.9848998785018921,en-ru
test.en-ru.66,burden,NOUN,T,0.9781368970870972,en-ru
test.en-ru.67,burden,NOUN,T,0.9848974943161011,en-ru
test.en-ru.68,proof,NOUN,T,0.989590048789978,en-ru
test.en-ru.69,proof,NOUN,T,0.9895157814025879,en-ru
test.en-ru.70,satisfy,VERB,T,0.9886344075202942,en-ru
test.en-ru.71,satisfy,VERB,T,0.9842473268508911,en-ru
test.en-ru.72,resistance,NOUN,F,0.9809365272521973,en-ru
test.en-ru.73,resistance,NOUN,F,0.9857707023620605,en-ru
test.en-ru.74,highly,ADV,T,0.9872309565544128,en-ru
test.en-ru.75,highly,ADV,T,0.9881188869476318,en-ru
test.en-ru.76,progression,NOUN,F,0.9854052662849426,en-ru
test.en-ru.77,progression,NOUN,F,0.9869109988212585,en-ru
test.en-ru.78,produce,VERB,F,0.982789158821106,en-ru
test.en-ru.79,produce,VERB,F,0.9859080910682678,en-ru
test.en-ru.80,spray,NOUN,T,0.9886954426765442,en-ru
test.en-ru.81,spray,NOUN,T,0.988497257232666,en-ru
test.en-ru.82,assumption,NOUN,T,0.9916673898696899,en-ru
test.en-ru.83,assumption,NOUN,T,0.9910365343093872,en-ru
test.en-ru.84,subscriber,NOUN,T,0.9866245985031128,en-ru
test.en-ru.85,subscriber,NOUN,T,0.9853525161743164,en-ru
test.en-ru.86,analyse,VERB,T,0.9927425980567932,en-ru
test.en-ru.87,analyse,VERB,T,0.989638090133667,en-ru
test.en-ru.88,jungle,NOUN,T,0.9852978587150574,en-ru
test.en-ru.89,jungle,NOUN,T,0.9910293817520142,en-ru
test.en-ru.90,conservation,NOUN,F,0.9866307973861694,en-ru
test.en-ru.91,conservation,NOUN,F,0.9862467646598816,en-ru
test.en-ru.92,handle,VERB,T,0.9873872995376587,en-ru
test.en-ru.93,handle,VERB,T,0.9806198477745056,en-ru
test.en-ru.94,licence,NOUN,T,0.993459939956665,en-ru
test.en-ru.95,licence,NOUN,T,0.9900640249252319,en-ru
test.en-ru.96,yield,VERB,F,0.9792318940162659,en-ru
test.en-ru.97,yield,VERB,F,0.9755474925041199,en-ru
test.en-ru.98,electric,ADJ,T,0.9907616972923279,en-ru
test.en-ru.99,electric,ADJ,T,0.9884006977081299,en-ru
test.en-ru.100,short,ADJ,F,0.9783540964126587,en-ru
test.en-ru.101,short,ADJ,F,0.9822968244552612,en-ru
test.en-ru.102,offend,VERB,F,0.9840860366821289,en-ru
test.en-ru.103,offend,VERB,F,0.9878169894218445,en-ru
test.en-ru.104,owe,VERB,T,0.9678581357002258,en-ru
test.en-ru.105,owe,VERB,T,0.9720652103424072,en-ru
test.en-ru.106,means,NOUN,T,0.981799840927124,en-ru
test.en-ru.107,means,NOUN,T,0.9801592826843262,en-ru
test.en-ru.108,contend,VERB,T,0.9889896512031555,en-ru
test.en-ru.109,contend,VERB,T,0.9868609309196472,en-ru
test.en-ru.110,tricky,ADJ,T,0.9904597401618958,en-ru
test.en-ru.111,tricky,ADJ,T,0.9876481294631958,en-ru
test.en-ru.112,go,VERB,F,0.9836419820785522,en-ru
test.en-ru.113,go,VERB,F,0.9808354377746582,en-ru
test.en-ru.114,series,NOUN,T,0.9880602955818176,en-ru
test.en-ru.115,series,NOUN,T,0.9870627522468567,en-ru
test.en-ru.116,adopt,VERB,T,0.9880709648132324,en-ru
test.en-ru.117,adopt,VERB,T,0.9850257635116577,en-ru
test.en-ru.118,previous,ADJ,T,0.9850171208381653,en-ru
test.en-ru.119,previous,ADJ,T,0.9827294945716858,en-ru
test.en-ru.120,particular,ADJ,F,0.9792081117630005,en-ru
test.en-ru.121,particular,ADJ,F,0.9812599420547485,en-ru
test.en-ru.122,recall,VERB,T,0.9918653964996338,en-ru
test.en-ru.123,recall,VERB,T,0.9925694465637207,en-ru
test.en-ru.124,make,VERB,F,0.9762924909591675,en-ru
test.en-ru.125,make,VERB,F,0.9794803261756897,en-ru
test.en-ru.126,condemn,VERB,T,0.9849513173103333,en-ru
test.en-ru.127,condemn,VERB,T,0.9854742884635925,en-ru
test.en-ru.128,well,ADV,T,0.9897934794425964,en-ru
test.en-ru.129,well,ADV,F,0.975054919719696,en-ru
test.en-ru.130,death,NOUN,F,0.9864490628242493,en-ru
test.en-ru.131,death,NOUN,F,0.9897153973579407,en-ru
test.en-ru.132,need,NOUN,F,0.9812994003295898,en-ru
test.en-ru.133,need,NOUN,F,0.9810870885848999,en-ru
test.en-ru.134,action,NOUN,T,0.9810843467712402,en-ru
test.en-ru.135,action,NOUN,T,0.9851413369178772,en-ru
test.en-ru.136,purpose,NOUN,T,0.9809988141059875,en-ru
test.en-ru.137,purpose,NOUN,T,0.9784420728683472,en-ru
test.en-ru.138,attach,VERB,F,0.9695069789886475,en-ru
test.en-ru.139,attach,VERB,F,0.9717277884483337,en-ru
test.en-ru.140,recognize,VERB,T,0.9934499263763428,en-ru
test.en-ru.141,recognize,VERB,T,0.988520085811615,en-ru
test.en-ru.142,kernel,NOUN,F,0.9822953939437866,en-ru
test.en-ru.143,kernel,NOUN,F,0.9773954153060913,en-ru
test.en-ru.144,agree,VERB,F,0.9817321300506592,en-ru
test.en-ru.145,agree,VERB,F,0.9808049201965332,en-ru
test.en-ru.146,fire,NOUN,T,0.9860655069351196,en-ru
test.en-ru.147,fire,NOUN,T,0.9851271510124207,en-ru
test.en-ru.148,protection,NOUN,F,0.9804485440254211,en-ru
test.en-ru.149,protection,NOUN,T,0.9863625764846802,en-ru
test.en-ru.150,general,ADJ,F,0.9814732074737549,en-ru
test.en-ru.151,general,ADJ,F,0.984461784362793,en-ru
test.en-ru.152,extraneous,ADJ,T,0.9864446520805359,en-ru
test.en-ru.153,extraneous,ADJ,T,0.9861696362495422,en-ru
test.en-ru.154,cover,VERB,T,0.9791412949562073,en-ru
test.en-ru.155,cover,VERB,T,0.9801936745643616,en-ru
test.en-ru.156,chapter,NOUN,T,0.980644941329956,en-ru
test.en-ru.157,chapter,NOUN,T,0.9818105697631836,en-ru
test.en-ru.158,policy,NOUN,T,0.9875869750976562,en-ru
test.en-ru.159,policy,NOUN,T,0.9863531589508057,en-ru
test.en-ru.160,weighty,ADJ,T,0.9876007437705994,en-ru
test.en-ru.161,weighty,ADJ,T,0.9884709715843201,en-ru
test.en-ru.162,base,VERB,T,0.9865440130233765,en-ru
test.en-ru.163,base,VERB,T,0.9858493208885193,en-ru
test.en-ru.164,age,NOUN,T,0.9679811596870422,en-ru
test.en-ru.165,age,NOUN,T,0.9483300447463989,en-ru
test.en-ru.166,class,NOUN,F,0.9831071496009827,en-ru
test.en-ru.167,class,NOUN,F,0.981600821018219,en-ru
test.en-ru.168,result,NOUN,F,0.9724120497703552,en-ru
test.en-ru.169,result,NOUN,F,0.979887068271637,en-ru
test.en-ru.170,example,NOUN,T,0.9891855716705322,en-ru
test.en-ru.171,example,NOUN,T,0.9883933663368225,en-ru
test.en-ru.172,territory,NOUN,T,0.991847038269043,en-ru
test.en-ru.173,territory,NOUN,T,0.9854662418365479,en-ru
test.en-ru.174,study,NOUN,F,0.9886429905891418,en-ru
test.en-ru.175,study,NOUN,F,0.9855437278747559,en-ru
test.en-ru.176,field,NOUN,F,0.9788371324539185,en-ru
test.en-ru.177,field,NOUN,F,0.9777342677116394,en-ru
test.en-ru.178,free,ADJ,F,0.9853181838989258,en-ru
test.en-ru.179,free,ADJ,F,0.9890005588531494,en-ru
test.en-ru.180,give,VERB,T,0.9808523654937744,en-ru
test.en-ru.181,give,VERB,F,0.9767050743103027,en-ru
test.en-ru.182,declaration,NOUN,T,0.9844204187393188,en-ru
test.en-ru.183,declaration,NOUN,T,0.9844197630882263,en-ru
test.en-ru.184,appreciation,NOUN,T,0.9832156896591187,en-ru
test.en-ru.185,appreciation,NOUN,T,0.9854822158813477,en-ru
test.en-ru.186,application,NOUN,F,0.9830191135406494,en-ru
test.en-ru.187,application,NOUN,T,0.9720874428749084,en-ru
test.en-ru.188,regard,NOUN,T,0.9782987236976624,en-ru
test.en-ru.189,regard,NOUN,T,0.9713451266288757,en-ru
test.en-ru.190,value,NOUN,T,0.9867987036705017,en-ru
test.en-ru.191,value,NOUN,T,0.9868162870407104,en-ru
test.en-ru.192,rise,NOUN,F,0.9819220900535583,en-ru
test.en-ru.193,rise,NOUN,F,0.9758718609809875,en-ru
test.en-ru.194,close,ADJ,T,0.9894324541091919,en-ru
test.en-ru.195,close,ADJ,T,0.9890686869621277,en-ru
test.en-ru.196,share,VERB,F,0.9831606149673462,en-ru
test.en-ru.197,share,VERB,F,0.9876443147659302,en-ru
test.en-ru.198,rather,ADV,F,0.9895049929618835,en-ru
test.en-ru.199,rather,ADV,F,0.9874388575553894,en-ru
test.en-ru.200,represent,VERB,F,0.9874182939529419,en-ru
test.en-ru.201,represent,VERB,F,0.9903245568275452,en-ru
test.en-ru.202,direct,ADJ,T,0.9868152737617493,en-ru
test.en-ru.203,direct,ADJ,T,0.9870582222938538,en-ru
test.en-ru.204,emergency,NOUN,T,0.9879146218299866,en-ru
test.en-ru.205,emergency,NOUN,T,0.9844695925712585,en-ru
test.en-ru.206,presence,NOUN,T,0.9865112900733948,en-ru
test.en-ru.207,presence,NOUN,T,0.9859000444412231,en-ru
test.en-ru.208,initiate,VERB,T,0.9876805543899536,en-ru
test.en-ru.209,initiate,VERB,T,0.9869499802589417,en-ru
test.en-ru.210,massive,ADJ,F,0.983036458492279,en-ru
test.en-ru.211,massive,ADJ,F,0.982059895992279,en-ru
test.en-ru.212,change,NOUN,T,0.9853639006614685,en-ru
test.en-ru.213,change,NOUN,T,0.986587405204773,en-ru
test.en-ru.214,lock,VERB,T,0.9915554523468018,en-ru
test.en-ru.215,lock,VERB,T,0.9839783906936646,en-ru
test.en-ru.216,solution,NOUN,T,0.9830383658409119,en-ru
test.en-ru.217,solution,NOUN,T,0.9811816215515137,en-ru
test.en-ru.218,time,NOUN,F,0.9813975691795349,en-ru
test.en-ru.219,time,NOUN,F,0.9814193844795227,en-ru
test.en-ru.220,restoration,NOUN,F,0.988741397857666,en-ru
test.en-ru.221,restoration,NOUN,F,0.9872939586639404,en-ru
test.en-ru.222,specific,ADJ,T,0.9894773364067078,en-ru
test.en-ru.223,specific,ADJ,T,0.9869530200958252,en-ru
test.en-ru.224,reach,VERB,T,0.9759352803230286,en-ru
test.en-ru.225,reach,VERB,T,0.9839365482330322,en-ru
test.en-ru.226,breakdown,NOUN,F,0.9814426302909851,en-ru
test.en-ru.227,breakdown,NOUN,F,0.972980797290802,en-ru
test.en-ru.228,critical,ADJ,T,0.9906616806983948,en-ru
test.en-ru.229,critical,ADJ,T,0.9864569902420044,en-ru
test.en-ru.230,ask,VERB,F,0.9833641052246094,en-ru
test.en-ru.231,ask,VERB,F,0.986572802066803,en-ru
test.en-ru.232,stop,VERB,F,0.9861339330673218,en-ru
test.en-ru.233,stop,VERB,F,0.9868549704551697,en-ru
test.en-ru.234,defence,NOUN,T,0.9819633364677429,en-ru
test.en-ru.235,defence,NOUN,T,0.9795769453048706,en-ru
test.en-ru.236,suppression,NOUN,F,0.9704117178916931,en-ru
test.en-ru.237,suppression,NOUN,F,0.9892801642417908,en-ru
test.en-ru.238,function,NOUN,T,0.9886695742607117,en-ru
test.en-ru.239,function,NOUN,T,0.9886818528175354,en-ru
test.en-ru.240,court,NOUN,T,0.9881618022918701,en-ru
test.en-ru.241,court,NOUN,T,0.9872125387191772,en-ru
test.en-ru.242,lapse,VERB,F,0.9630154371261597,en-ru
test.en-ru.243,lapse,VERB,F,0.9686944484710693,en-ru
test.en-ru.244,recede,VERB,F,0.9693498611450195,en-ru
test.en-ru.245,recede,VERB,F,0.9812548160552979,en-ru
test.en-ru.246,berth,NOUN,T,0.9891566634178162,en-ru
test.en-ru.247,berth,NOUN,T,0.9889431595802307,en-ru
test.en-ru.248,dot,NOUN,F,0.9721860289573669,en-ru
test.en-ru.249,dot,NOUN,F,0.979009211063385,en-ru
test.en-ru.250,serial,ADJ,F,0.9759171605110168,en-ru
test.en-ru.251,serial,ADJ,F,0.9799201488494873,en-ru
test.en-ru.252,accommodate,VERB,T,0.9863035678863525,en-ru
test.en-ru.253,accommodate,VERB,T,0.9891837239265442,en-ru
test.en-ru.254,judgement,NOUN,F,0.9822697043418884,en-ru
test.en-ru.255,judgement,NOUN,F,0.9794631600379944,en-ru
test.en-ru.256,wide,ADJ,T,0.9882795810699463,en-ru
test.en-ru.257,wide,ADJ,T,0.9872825145721436,en-ru
test.en-ru.258,table,NOUN,F,0.9821310043334961,en-ru
test.en-ru.259,table,NOUN,F,0.9813305735588074,en-ru
test.en-ru.260,superiority,NOUN,T,0.9873507618904114,en-ru
test.en-ru.261,superiority,NOUN,T,0.9846592545509338,en-ru
test.en-ru.262,manager,NOUN,T,0.9901504516601562,en-ru
test.en-ru.263,manager,NOUN,T,0.9877579808235168,en-ru
test.en-ru.264,talk,VERB,T,0.9879451394081116,en-ru
test.en-ru.265,talk,VERB,T,0.9838688373565674,en-ru
test.en-ru.266,minute,NOUN,F,0.9819121360778809,en-ru
test.en-ru.267,minute,NOUN,F,0.9876284599304199,en-ru
test.en-ru.268,custody,NOUN,F,0.9798203110694885,en-ru
test.en-ru.269,custody,NOUN,F,0.9856553673744202,en-ru
test.en-ru.270,transpire,VERB,T,0.9798188209533691,en-ru
test.en-ru.271,transpire,VERB,T,0.9811118841171265,en-ru
test.en-ru.272,found,VERB,T,0.983234703540802,en-ru
test.en-ru.273,found,VERB,T,0.9894545078277588,en-ru
test.en-ru.274,unfortunate,ADJ,F,0.9902671575546265,en-ru
test.en-ru.275,unfortunate,ADJ,T,0.9895790815353394,en-ru
test.en-ru.276,argue,VERB,T,0.9893561601638794,en-ru
test.en-ru.277,argue,VERB,T,0.9897409081459045,en-ru
test.en-ru.278,fight,NOUN,T,0.9873634576797485,en-ru
test.en-ru.279,fight,NOUN,T,0.984689474105835,en-ru
test.en-ru.280,phase,NOUN,T,0.9819027781486511,en-ru
test.en-ru.281,phase,NOUN,T,0.9894285202026367,en-ru
test.en-ru.282,travel,VERB,T,0.9830246567726135,en-ru
test.en-ru.283,travel,VERB,T,0.9886592626571655,en-ru
test.en-ru.284,differentiate,VERB,T,0.9895713329315186,en-ru
test.en-ru.285,differentiate,VERB,T,0.9885084629058838,en-ru
test.en-ru.286,speed,NOUN,T,0.9865924715995789,en-ru
test.en-ru.287,speed,NOUN,T,0.9845343232154846,en-ru
test.en-ru.288,platform,NOUN,T,0.9904851913452148,en-ru
test.en-ru.289,platform,NOUN,T,0.989940345287323,en-ru
test.en-ru.290,design,NOUN,F,0.9880086183547974,en-ru
test.en-ru.291,design,NOUN,T,0.9814316630363464,en-ru
test.en-ru.292,traffic,NOUN,F,0.9816386699676514,en-ru
test.en-ru.293,traffic,NOUN,F,0.9820811748504639,en-ru
test.en-ru.294,outgoing,ADJ,T,0.9892150163650513,en-ru
test.en-ru.295,outgoing,ADJ,T,0.98591548204422,en-ru
test.en-ru.296,advanced,ADJ,F,0.9870463013648987,en-ru
test.en-ru.297,advanced,ADJ,F,0.9819576740264893,en-ru
test.en-ru.298,expose,VERB,F,0.9880592823028564,en-ru
test.en-ru.299,expose,VERB,F,0.9792246222496033,en-ru
test.en-ru.300,expense,NOUN,T,0.9842873215675354,en-ru
test.en-ru.301,expense,NOUN,T,0.9863348603248596,en-ru
test.en-ru.302,abort,VERB,F,0.9844096302986145,en-ru
test.en-ru.303,abort,VERB,F,0.9868353009223938,en-ru
test.en-ru.304,combination,NOUN,T,0.9897537231445312,en-ru
test.en-ru.305,combination,NOUN,T,0.9893379807472229,en-ru
test.en-ru.306,capacity,NOUN,F,0.9577187895774841,en-ru
test.en-ru.307,capacity,NOUN,F,0.9747325778007507,en-ru
test.en-ru.308,below,ADV,T,0.986535370349884,en-ru
test.en-ru.309,below,ADV,T,0.987818717956543,en-ru
test.en-ru.310,industrial,ADJ,F,0.9694282412528992,en-ru
test.en-ru.311,industrial,ADJ,F,0.9745106101036072,en-ru
test.en-ru.312,shape,VERB,T,0.986949622631073,en-ru
test.en-ru.313,shape,VERB,T,0.9853633046150208,en-ru
test.en-ru.314,mobile,ADJ,F,0.9854603409767151,en-ru
test.en-ru.315,mobile,ADJ,F,0.9851095080375671,en-ru
test.en-ru.316,terminal,NOUN,F,0.9844184517860413,en-ru
test.en-ru.317,terminal,NOUN,F,0.982938289642334,en-ru
test.en-ru.318,price,NOUN,F,0.9810515642166138,en-ru
test.en-ru.319,price,NOUN,F,0.9885536432266235,en-ru
test.en-ru.320,hazard,NOUN,T,0.9871746301651001,en-ru
test.en-ru.321,hazard,NOUN,T,0.9857472777366638,en-ru
test.en-ru.322,optical,ADJ,F,0.987197995185852,en-ru
test.en-ru.323,optical,ADJ,F,0.9894112348556519,en-ru
test.en-ru.324,temporal,ADJ,T,0.9874045252799988,en-ru
test.en-ru.325,temporal,ADJ,T,0.9867941737174988,en-ru
test.en-ru.326,distress,NOUN,F,0.9876282215118408,en-ru
test.en-ru.327,distress,NOUN,F,0.9841413497924805,en-ru
test.en-ru.328,touch,NOUN,F,0.9842481017112732,en-ru
test.en-ru.329,touch,NOUN,F,0.9740993976593018,en-ru
test.en-ru.330,face,NOUN,F,0.974571168422699,en-ru
test.en-ru.331,face,NOUN,F,0.9637938141822815,en-ru
test.en-ru.332,flash,NOUN,F,0.9816109538078308,en-ru
test.en-ru.333,flash,NOUN,F,0.9797691106796265,en-ru
test.en-ru.334,run,NOUN,T,0.9833848476409912,en-ru
test.en-ru.335,run,NOUN,T,0.9692815542221069,en-ru
test.en-ru.336,technically,ADV,F,0.9803080558776855,en-ru
test.en-ru.337,technically,ADV,F,0.9874653816223145,en-ru
test.en-ru.338,pace,VERB,T,0.9878894686698914,en-ru
test.en-ru.339,pace,VERB,T,0.9844031929969788,en-ru
test.en-ru.340,product,NOUN,F,0.9874783158302307,en-ru
